Date,Calories
2023-06-13,0.026
2023-06-13,1.861
2023-06-13,0.046
2023-06-13,0.047
2023-06-13,0.056
2023-06-13,0.321
2023-06-13,3.06
2023-06-13,0.435
2023-06-13,0.561
2023-06-13,0.867
2023-06-13,0.105
2023-06-13,0.002
2023-06-13,0.02
2023-06-13,2.39
2023-06-13,1.103
2023-06-13,0.047
2023-06-14,0.033
2023-06-14,0.082
2023-06-14,1.584
2023-06-14,0.028
2023-06-14,0.019
2023-06-14,0.036
2023-06-14,0.005
2023-06-14,0.119
2023-06-14,0.072
2023-06-14,0.009
2023-06-14,1.184
2023-06-14,0.023
2023-06-14,0.036
2023-06-14,1.715
2023-06-14,0.039
2023-06-14,0.661
2023-06-14,1.387
2023-06-14,0.815
2023-06-14,0.028
2023-06-14,0.345
2023-06-14,0.043
2023-06-14,0.033
2023-06-14,0.029
2023-06-14,0.088
2023-06-14,0.016
2023-06-14,0.195
2023-06-14,2.485
2023-06-14,0.087
2023-06-14,4.683
2023-06-14,0.085
2023-06-15,0.07
2023-06-15,0.05
2023-06-15,0.13
2023-06-15,4.337
2023-06-15,0.049
2023-06-15,1.396
2023-06-15,0.063
2023-06-15,0.04
2023-06-15,0.724
2023-06-15,0.477
2023-06-15,0.159
2023-06-15,0.324
2023-06-15,0.822
2023-06-15,0.22
2023-06-15,0.049
2023-06-15,0.018
2023-06-15,0.044
2023-06-15,0.007
2023-06-15,0.363
2023-06-15,0.361
2023-06-15,0.055
2023-06-15,2.698
2023-06-15,3.493
2023-06-15,0.49
2023-06-15,0.075
2023-06-15,0.345
2023-06-15,0.026
2023-06-15,0.046
2023-06-15,0.033
2023-06-15,1.001
2023-06-15,1.54
2023-06-15,0.219
2023-06-15,4.087
2023-06-15,8.937
2023-06-15,0.083
2023-06-15,0.01
2023-06-15,0.026
2023-06-15,0.047
2023-06-15,0.037
2023-06-15,4.079
2023-06-15,0.048
2023-06-15,0.02
2023-06-15,0.06
2023-06-15,0.05
2023-06-15,0.05
2023-06-15,0.476
2023-06-15,7.32
2023-06-15,0.013
2023-06-15,0.094
2023-06-15,5.232
2023-06-15,0.08
2023-06-16,8.895
2023-06-16,0.038
2023-06-16,0.047
2023-06-16,0.186
2023-06-16,1.031
2023-06-16,0.527
2023-06-16,0.052
2023-06-16,0.042
2023-06-16,0.026
2023-06-16,0.035
2023-06-16,0.044
2023-06-16,7.375
2023-06-16,0.261
2023-06-16,0.192
2023-06-16,0.101
2023-06-16,10.068
2023-06-16,0.006
2023-06-16,0.01
2023-06-16,5.611
2023-06-16,0.024
2023-06-16,0.063
2023-06-16,0.07
2023-06-16,0.033
2023-06-16,0.075
2023-06-16,0.031
2023-06-16,0.105
2023-06-16,4.201
2023-06-16,0.047
2023-06-16,0.015
2023-06-16,0.17
2023-06-16,11.794
2023-06-16,5.292
2023-06-16,13.64
2023-06-16,8.504
2023-06-16,0.45
2023-06-16,5.934
2023-06-17,3.767
2023-06-17,13.624
2023-06-17,0.076
2023-06-17,0.023
2023-06-17,0.046
2023-06-17,0.034
2023-06-17,0.027
2023-06-17,0.003
2023-06-17,0.108
2023-06-17,0.446
2023-06-17,0.232
2023-06-17,0.033
2023-06-17,0.003
2023-06-17,0.092
2023-06-17,0.016
2023-06-17,0.152
2023-06-17,0.188
2023-06-17,0.033
2023-06-17,0.057
2023-06-17,0.165
2023-06-17,0.054
2023-06-17,0.013
2023-06-17,2.161
2023-06-17,4.612
2023-06-17,0.387
2023-06-17,4.137
2023-06-17,1.799
2023-06-17,1.704
2023-06-17,1.668
2023-06-17,1.719
2023-06-17,0.42
2023-06-17,1.317
2023-06-17,2.32
2023-06-17,1.077
2023-06-17,1.022
2023-06-17,0.016
2023-06-17,0.039
2023-06-17,0.066
2023-06-17,1.1
2023-06-17,0.031
2023-06-17,0.042
2023-06-17,0.034
2023-06-17,1.071
2023-06-17,0.923
2023-06-17,0.029
2023-06-17,0.086
2023-06-17,0.033
2023-06-17,0.026
2023-06-18,0.023
2023-06-18,0.131
2023-06-18,0.028
2023-06-18,0.101
2023-06-18,2.08
2023-06-18,0.155
2023-06-18,0.531
2023-06-18,0.021
2023-06-18,0.014
2023-06-18,1.062
2023-06-18,0.424
2023-06-18,0.05
2023-06-18,0.287
2023-06-18,0.63
2023-06-18,0.052
2023-06-18,0.074
2023-06-18,0.02
2023-06-18,0.324
2023-06-18,0.008
2023-06-18,2.408
2023-06-18,0.583
2023-06-18,4.476
2023-06-18,0.021
2023-06-18,0.097
2023-06-18,0.036
2023-06-18,0.016
2023-06-18,0.388
2023-06-18,0.037
2023-06-18,0.021
2023-06-18,0.084
2023-06-18,0.119
2023-06-18,0.065
2023-06-18,0.169
2023-06-18,0.096
2023-06-18,0.059
2023-06-18,0.107
2023-06-18,0.006
2023-06-18,0.532
2023-06-19,0.016
2023-06-19,0.029
2023-06-19,0.007
2023-06-19,0.036
2023-06-19,4.732
2023-06-19,1.207
2023-06-19,0.015
2023-06-19,0.982
2023-06-19,3.354
2023-06-19,0.028
2023-06-19,0.013
2023-06-19,0.156
2023-06-19,0.037
2023-06-19,0.051
2023-06-19,2.846
2023-06-19,3.06
2023-06-19,4.534
2023-06-19,0.002
2023-06-19,0.43
2023-06-19,3.85
2023-06-19,5.081
2023-06-19,0.654
2023-06-19,0.052
2023-06-19,0.16
2023-06-19,3.81
2023-06-19,0.105
2023-06-19,0.197
2023-06-19,0.028
2023-06-19,0.074
2023-06-19,3.117
2023-06-19,4.028
2023-06-19,16.585
2023-06-19,0.158
2023-06-19,0.91
2023-06-19,1.731
2023-06-19,0.316
2023-06-19,6.257
2023-06-19,6.302
2023-06-19,5.765
2023-06-19,0.418
2023-06-19,2.341
2023-06-19,3.322
2023-06-19,8.908
2023-06-19,7.508
2023-06-19,0.44
2023-06-19,2.499
2023-06-19,10.668
2023-06-19,5.135
2023-06-19,0.68
2023-06-19,2.731
2023-06-19,5.85
2023-06-19,0.864
2023-06-20,2.104
2023-06-20,0.091
2023-06-20,7.371
2023-06-20,0.511
2023-06-20,0.065
2023-06-20,0.405
2023-06-20,0.036
2023-06-20,4.322
2023-06-20,0.026
2023-06-20,0.135
2023-06-20,5.371
2023-06-20,44.242
2023-06-20,1.587
2023-06-20,7.591
2023-06-20,0.97
2023-06-20,0.105
2023-06-20,6.765
2023-06-20,0.011
2023-06-20,0.249
2023-06-20,0.303
2023-06-20,0.079
2023-06-20,1.09
2023-06-20,0.323
2023-06-20,3.846
2023-06-20,2.107
2023-06-20,4.405
2023-06-20,0.196
2023-06-20,0.426
2023-06-20,9.49
2023-06-20,0.485
2023-06-20,9.296
2023-06-20,0.042
2023-06-20,7.032
2023-06-20,0.246
2023-06-20,8.579
2023-06-20,11.826
2023-06-20,2.046
2023-06-20,2.766
2023-06-20,8.538
2023-06-20,1.105
2023-06-20,2.351
2023-06-20,6.303
2023-06-20,2.849
2023-06-20,0.2
2023-06-20,9.469
2023-06-20,9.992
2023-06-20,0.219
2023-06-20,0.247
2023-06-20,13.551
2023-06-20,0.032
2023-06-20,22.101
2023-06-20,0.357
2023-06-20,0.271
2023-06-21,6.995
2023-06-21,0.015
2023-06-21,0.044
2023-06-21,0.039
2023-06-21,0.072
2023-06-21,1.269
2023-06-21,0.093
2023-06-21,0.499
2023-06-21,0.208
2023-06-21,0.362
2023-06-21,0.049
2023-06-21,0.408
2023-06-21,0.174
2023-06-21,2.31
2023-06-21,0.64
2023-06-21,4.196
2023-06-21,0.44
2023-06-21,0.264
2023-06-21,14.451
2023-06-21,1.522
2023-06-21,23.439
2023-06-21,1.473
2023-06-21,11.49
2023-06-21,14.788
2023-06-21,0.237
2023-06-21,0.013
2023-06-21,5.411
2023-06-21,5.116
2023-06-21,0.648
2023-06-21,0.455
2023-06-21,0.296
2023-06-21,0.206
2023-06-21,24.911
2023-06-21,0.165
2023-06-21,0.039
2023-06-21,11.038
2023-06-21,0.331
2023-06-21,0.398
2023-06-21,1.161
2023-06-22,0.395
2023-06-22,8.213
2023-06-22,0.028
2023-06-22,0.041
2023-06-22,0.453
2023-06-22,0.58
2023-06-22,0.53
2023-06-22,0.064
2023-06-22,0.033
2023-06-22,0.455
2023-06-22,0.496
2023-06-22,0.097
2023-06-22,0.106
2023-06-22,0.008
2023-06-22,0.018
2023-06-22,0.759
2023-06-22,15.612
2023-06-22,5.565
2023-06-22,0.038
2023-06-22,1.275
2023-06-22,12.057
2023-06-22,10.194
2023-06-22,8.338
2023-06-22,1.309
2023-06-22,2.225
2023-06-22,11.715
2023-06-22,0.459
2023-06-22,0.013
2023-06-22,9.076
2023-06-22,0.066
2023-06-22,0.197
2023-06-22,0.179
2023-06-22,0.237
2023-06-22,0.457
2023-06-22,0.302
2023-06-22,0.043
2023-06-22,0.38
2023-06-22,6.002
2023-06-22,0.177
2023-06-22,2.305
2023-06-22,0.029
2023-06-22,0.05
2023-06-22,0.13
2023-06-22,1.55
2023-06-22,0.217
2023-06-22,0.032
2023-06-22,0.013
2023-06-22,0.026
2023-06-22,0.033
2023-06-22,3.278
2023-06-22,2.919
2023-06-22,12.39
2023-06-22,0.041
2023-06-23,0.011
2023-06-23,0.263
2023-06-23,0.057
2023-06-23,0.182
2023-06-23,0.033
2023-06-23,1.147
2023-06-23,0.708
2023-06-23,1.357
2023-06-23,0.416
2023-06-23,0.726
2023-06-23,1.09
2023-06-23,0.09
2023-06-23,0.043
2023-06-23,0.189
2023-06-23,4.832
2023-06-23,0.115
2023-06-23,21.059
2023-06-23,7.14
2023-06-23,1.37
2023-06-23,3.186
2023-06-23,0.003
2023-06-23,8.168
2023-06-23,0.876
2023-06-23,0.076
2023-06-23,1.78
2023-06-23,2.118
2023-06-23,0.785
2023-06-23,0.031
2023-06-23,6.174
2023-06-23,2.556
2023-06-23,0.133
2023-06-23,0.475
2023-06-23,0.038
2023-06-23,0.544
2023-06-23,2.393
2023-06-24,2.36
2023-06-24,0.33
2023-06-24,0.551
2023-06-24,0.359
2023-06-24,8.133
2023-06-24,0.057
2023-06-24,0.026
2023-06-24,7.437
2023-06-24,1.401
2023-06-24,6.613
2023-06-24,0.061
2023-06-24,1.219
2023-06-24,13.43
2023-06-24,0.211
2023-06-24,0.581
2023-06-24,0.063
2023-06-24,0.839
2023-06-24,0.399
2023-06-24,0.911
2023-06-24,0.034
2023-06-24,0.018
2023-06-24,0.384
2023-06-24,0.019
2023-06-24,3.397
2023-06-24,2.161
2023-06-24,0.809
2023-06-24,3.95
2023-06-24,3.292
2023-06-24,2.768
2023-06-24,6.348
2023-06-24,6.915
2023-06-24,1.432
2023-06-24,3.273
2023-06-24,1.685
2023-06-24,0.013
2023-06-24,1.866
2023-06-24,0.859
2023-06-24,0.037
2023-06-24,0.039
2023-06-24,2.0
2023-06-24,0.065
2023-06-24,10.044
2023-06-24,0.05
2023-06-24,1.186
2023-06-25,0.231
2023-06-25,0.047
2023-06-25,0.045
2023-06-25,3.032
2023-06-25,0.104
2023-06-25,9.522
2023-06-25,0.368
2023-06-25,0.277
2023-06-25,0.121
2023-06-25,1.714
2023-06-25,1.86
2023-06-25,0.199
2023-06-25,0.005
2023-06-25,0.812
2023-06-25,0.628
2023-06-25,1.74
2023-06-25,0.136
2023-06-25,0.21
2023-06-25,0.139
2023-06-25,0.274
2023-06-25,4.395
2023-06-25,22.719
2023-06-25,1.443
2023-06-25,0.797
2023-06-25,0.044
2023-06-25,9.522
2023-06-25,0.654
2023-06-25,0.779
2023-06-25,2.668
2023-06-25,3.973
2023-06-25,7.628
2023-06-25,0.026
2023-06-25,12.557
2023-06-25,0.039
2023-06-25,0.006
2023-06-25,0.515
2023-06-25,0.9
2023-06-25,0.204
2023-06-25,15.091
2023-06-25,0.065
2023-06-25,0.304
2023-06-25,0.905
2023-06-25,0.037
2023-06-25,0.085
2023-06-25,0.337
2023-06-25,0.056
2023-06-25,1.119
2023-06-25,1.322
2023-06-25,0.42
2023-06-25,0.368
2023-06-25,0.274
2023-06-25,1.15
2023-06-25,0.355
2023-06-25,7.611
2023-06-26,1.677
2023-06-26,0.058
2023-06-26,0.038
2023-06-26,0.68
2023-06-26,0.133
2023-06-26,0.07
2023-06-26,1.239
2023-06-26,1.517
2023-06-26,0.079
2023-06-26,0.013
2023-06-26,4.335
2023-06-26,1.869
2023-06-26,10.406
2023-06-26,0.038
2023-06-26,2.777
2023-06-26,2.976
2023-06-26,3.206
2023-06-26,6.761
2023-06-26,0.021
2023-06-26,17.78
2023-06-26,1.302
2023-06-26,2.46
2023-06-26,11.896
2023-06-26,8.145
2023-06-26,1.349
2023-06-26,5.979
2023-06-26,0.01
2023-06-26,6.543
2023-06-26,0.31
2023-06-26,5.201
2023-06-26,4.728
2023-06-26,0.011
2023-06-26,0.026
2023-06-26,0.101
2023-06-26,3.335
2023-06-26,0.083
2023-06-26,0.367
2023-06-26,0.033
2023-06-26,0.976
2023-06-26,8.195
2023-06-26,0.049
2023-06-27,0.013
2023-06-27,0.049
2023-06-27,3.52
2023-06-27,4.663
2023-06-27,0.611
2023-06-27,0.213
2023-06-27,1.098
2023-06-27,5.058
2023-06-27,0.556
2023-06-27,0.028
2023-06-27,0.008
2023-06-27,0.695
2023-06-27,0.074
2023-06-27,0.931
2023-06-27,0.088
2023-06-27,0.091
2023-06-27,1.049
2023-06-27,0.179
2023-06-27,9.689
2023-06-27,0.059
2023-06-27,0.026
2023-06-27,11.098
2023-06-27,4.814
2023-06-27,0.352
2023-06-27,5.357
2023-06-27,4.593
2023-06-27,1.208
2023-06-27,1.209
2023-06-27,0.244
2023-06-27,0.008
2023-06-27,0.026
2023-06-27,0.026
2023-06-27,1.447
2023-06-27,2.844
2023-06-27,0.201
2023-06-27,4.602
2023-06-27,9.307
2023-06-27,0.028
2023-06-28,22.487
2023-06-28,21.366
2023-06-28,3.492
2023-06-28,14.886
2023-06-28,0.083
2023-06-28,7.423
2023-06-28,3.931
2023-06-28,7.864
2023-06-28,0.28
2023-06-28,0.016
2023-06-28,0.362
2023-06-28,0.328
2023-06-28,0.034
2023-06-28,0.036
2023-06-28,0.449
2023-06-28,0.291
2023-06-28,0.051
2023-06-28,4.879
2023-06-28,0.008
2023-06-28,0.026
2023-06-28,3.288
2023-06-28,0.362
2023-06-28,3.329
2023-06-28,0.285
2023-06-28,3.798
2023-06-28,0.506
2023-06-28,6.874
2023-06-28,6.905
2023-06-28,1.65
2023-06-28,1.173
2023-06-28,0.519
2023-06-28,0.039
2023-06-28,0.045
2023-06-28,0.067
2023-06-28,0.085
2023-06-28,0.284
2023-06-28,4.524
2023-06-28,0.142
2023-06-28,0.064
2023-06-28,8.995
2023-06-28,0.82
2023-06-28,0.043
2023-06-28,0.815
2023-06-28,0.553
2023-06-28,2.561
2023-06-28,2.175
2023-06-28,6.214
2023-06-28,1.668
2023-06-28,2.445
2023-06-28,2.342
2023-06-28,9.475
2023-06-28,4.06
2023-06-29,0.06
2023-06-29,2.771
2023-06-29,0.041
2023-06-29,0.364
2023-06-29,0.168
2023-06-29,0.074
2023-06-29,0.049
2023-06-29,0.144
2023-06-29,0.069
2023-06-29,0.088
2023-06-29,0.581
2023-06-29,0.042
2023-06-29,0.374
2023-06-29,0.045
2023-06-29,0.335
2023-06-29,0.172
2023-06-29,0.24
2023-06-29,3.299
2023-06-29,0.114
2023-06-29,1.801
2023-06-29,3.028
2023-06-29,0.209
2023-06-29,6.641
2023-06-29,2.953
2023-06-29,0.716
2023-06-29,0.619
2023-06-29,0.039
2023-06-29,0.05
2023-06-29,1.984
2023-06-29,4.106
2023-06-29,0.384
2023-06-29,2.058
2023-06-29,9.054
2023-06-29,0.051
2023-06-29,28.923
2023-06-29,37.57
2023-06-29,2.679
2023-06-29,0.013
2023-06-29,0.047
2023-06-29,0.134
2023-06-29,0.697
2023-06-29,3.311
2023-06-29,0.205
2023-06-29,0.131
2023-06-29,2.363
2023-06-29,6.887
2023-06-29,11.067
2023-06-29,0.114
2023-06-29,2.329
2023-06-29,7.661
2023-06-29,4.105
2023-06-29,12.256
2023-06-29,0.901
2023-06-29,4.228
2023-06-29,0.044
2023-06-29,2.982
2023-06-29,0.021
2023-06-29,1.1
2023-06-29,0.026
2023-06-29,1.104
2023-06-29,0.958
2023-06-30,0.051
2023-06-30,0.082
2023-06-30,0.76
2023-06-30,0.039
2023-06-30,0.92
2023-06-30,0.125
2023-06-30,0.708
2023-06-30,4.128
2023-06-30,0.383
2023-06-30,0.348
2023-06-30,1.134
2023-06-30,0.064
2023-06-30,11.985
2023-06-30,3.528
2023-06-30,1.179
2023-06-30,0.555
2023-06-30,9.514
2023-06-30,4.135
2023-06-30,0.078
2023-06-30,0.133
2023-06-30,4.15
2023-06-30,0.342
2023-07-01,0.227
2023-07-01,0.187
2023-07-01,0.27
2023-07-01,0.29
2023-07-01,0.387
2023-07-01,0.574
2023-07-01,0.448
2023-07-01,0.231
2023-07-01,0.013
2023-07-01,0.303
2023-07-01,0.342
2023-07-01,0.039
2023-07-01,0.393
2023-07-01,3.579
2023-07-01,0.039
2023-07-01,5.164
2023-07-01,0.166
2023-07-01,0.108
2023-07-01,0.009
2023-07-01,0.032
2023-07-01,0.071
2023-07-01,0.379
2023-07-01,3.441
2023-07-01,0.437
2023-07-01,0.043
2023-07-01,0.516
2023-07-01,0.285
2023-07-01,0.412
2023-07-01,0.179
2023-07-01,8.213
2023-07-01,1.507
2023-07-01,0.081
2023-07-01,0.383
2023-07-01,4.377
2023-07-01,3.374
2023-07-01,11.574
2023-07-01,6.991
2023-07-01,0.013
2023-07-01,0.06
2023-07-01,12.101
2023-07-01,5.309
2023-07-01,0.786
2023-07-01,1.964
2023-07-01,2.96
2023-07-01,0.062
2023-07-01,8.007
2023-07-01,0.125
2023-07-01,4.931
2023-07-01,0.574
2023-07-01,3.824
2023-07-01,0.036
2023-07-01,0.013
2023-07-01,4.616
2023-07-01,0.069
2023-07-01,3.585
2023-07-01,26.238
2023-07-01,37.382
2023-07-01,17.81
2023-07-01,11.942
2023-07-01,10.994
2023-07-01,0.687
2023-07-01,1.606
2023-07-01,7.146
2023-07-01,0.129
2023-07-01,2.501
2023-07-01,0.116
2023-07-02,0.026
2023-07-02,0.031
2023-07-02,0.097
2023-07-02,0.008
2023-07-02,0.562
2023-07-02,0.936
2023-07-02,0.043
2023-07-02,0.058
2023-07-02,1.306
2023-07-02,3.022
2023-07-02,0.329
2023-07-02,1.976
2023-07-02,4.193
2023-07-02,9.357
2023-07-02,0.406
2023-07-02,0.039
2023-07-02,0.096
2023-07-02,0.013
2023-07-02,7.161
2023-07-02,0.006
2023-07-02,2.044
2023-07-02,0.002
2023-07-02,0.047
2023-07-02,0.031
2023-07-02,0.011
2023-07-02,3.552
2023-07-02,5.404
2023-07-02,0.081
2023-07-02,2.295
2023-07-02,2.917
2023-07-02,5.077
2023-07-02,6.853
2023-07-02,10.265
2023-07-02,2.699
2023-07-02,0.345
2023-07-02,12.137
2023-07-02,4.163
2023-07-02,1.304
2023-07-02,11.865
2023-07-02,0.223
2023-07-02,0.061
2023-07-02,0.01
2023-07-02,0.142
2023-07-02,6.996
2023-07-02,9.108
2023-07-02,0.104
2023-07-02,0.054
2023-07-02,14.586
2023-07-02,0.201
2023-07-02,0.657
2023-07-02,0.054
2023-07-03,0.719
2023-07-03,3.695
2023-07-03,5.263
2023-07-03,0.148
2023-07-03,0.037
2023-07-03,1.019
2023-07-03,0.04
2023-07-03,0.119
2023-07-03,4.317
2023-07-03,0.421
2023-07-03,0.443
2023-07-03,0.472
2023-07-03,0.458
2023-07-03,4.067
2023-07-03,1.698
2023-07-03,12.611
2023-07-03,1.879
2023-07-03,9.658
2023-07-03,2.498
2023-07-03,5.146
2023-07-03,9.214
2023-07-03,4.733
2023-07-03,0.574
2023-07-03,0.393
2023-07-03,4.474
2023-07-03,0.454
2023-07-03,0.055
2023-07-03,0.93
2023-07-03,1.387
2023-07-03,13.094
2023-07-03,10.93
2023-07-03,2.392
2023-07-03,10.768
2023-07-03,0.047
2023-07-03,0.752
2023-07-03,0.288
2023-07-03,1.555
2023-07-03,0.651
2023-07-03,0.111
2023-07-03,4.741
2023-07-03,8.448
2023-07-03,1.542
2023-07-03,0.28
2023-07-03,0.147
2023-07-03,0.488
2023-07-03,0.013
2023-07-03,0.208
2023-07-03,6.616
2023-07-03,0.275
2023-07-03,0.318
2023-07-03,0.384
2023-07-03,5.136
2023-07-03,8.371
2023-07-03,1.766
2023-07-03,1.953
2023-07-03,0.057
2023-07-03,0.493
2023-07-03,0.029
2023-07-03,0.083
2023-07-03,0.036
2023-07-03,1.173
2023-07-03,0.056
2023-07-03,0.025
2023-07-03,0.036
2023-07-03,0.019
2023-07-03,0.007
2023-07-03,0.647
2023-07-03,0.374
2023-07-03,0.006
2023-07-04,2.133
2023-07-04,7.539
2023-07-04,0.047
2023-07-04,0.223
2023-07-04,1.463
2023-07-04,0.51
2023-07-04,0.067
2023-07-04,0.227
2023-07-04,0.075
2023-07-04,0.331
2023-07-04,0.199
2023-07-04,0.029
2023-07-04,0.284
2023-07-04,1.097
2023-07-04,3.211
2023-07-04,1.307
2023-07-04,4.773
2023-07-04,0.624
2023-07-04,1.941
2023-07-04,0.127
2023-07-04,3.262
2023-07-04,0.039
2023-07-04,15.356
2023-07-04,12.812
2023-07-04,0.04
2023-07-04,17.385
2023-07-04,9.218
2023-07-04,20.843
2023-07-04,11.057
2023-07-04,0.521
2023-07-04,0.021
2023-07-04,0.049
2023-07-04,7.419
2023-07-04,0.076
2023-07-04,8.342
2023-07-04,0.024
2023-07-04,0.206
2023-07-04,0.03
2023-07-04,0.026
2023-07-04,1.836
2023-07-04,20.744
2023-07-05,0.929
2023-07-05,0.039
2023-07-05,5.256
2023-07-05,0.117
2023-07-05,0.007
2023-07-05,0.039
2023-07-05,8.719
2023-07-05,1.527
2023-07-05,0.067
2023-07-05,0.021
2023-07-05,0.034
2023-07-05,0.041
2023-07-05,0.453
2023-07-05,0.661
2023-07-05,0.408
2023-07-05,16.631
2023-07-05,1.011
2023-07-05,0.583
2023-07-05,0.062
2023-07-05,0.456
2023-07-05,14.537
2023-07-05,0.023
2023-07-05,0.075
2023-07-05,0.131
2023-07-05,1.742
2023-07-05,3.183
2023-07-05,0.263
2023-07-05,0.06
2023-07-05,1.471
2023-07-05,0.402
2023-07-05,2.488
2023-07-05,0.34
2023-07-05,0.414
2023-07-05,0.601
2023-07-05,5.005
2023-07-05,18.992
2023-07-05,4.333
2023-07-05,24.441
2023-07-05,2.297
2023-07-05,0.893
2023-07-05,1.77
2023-07-05,0.039
2023-07-05,0.347
2023-07-06,4.962
2023-07-06,3.64
2023-07-06,0.049
2023-07-06,0.065
2023-07-06,2.111
2023-07-06,2.051
2023-07-06,9.398
2023-07-06,0.033
2023-07-06,0.046
2023-07-06,0.034
2023-07-06,0.039
2023-07-06,1.562
2023-07-06,3.892
2023-07-06,7.888
2023-07-06,0.039
2023-07-06,0.094
2023-07-06,6.354
2023-07-06,0.139
2023-07-06,0.002
2023-07-06,0.309
2023-07-06,0.417
2023-07-06,0.182
2023-07-06,0.356
2023-07-06,0.877
2023-07-06,0.619
2023-07-06,0.171
2023-07-06,0.364
2023-07-06,1.64
2023-07-06,1.886
2023-07-06,0.982
2023-07-06,9.268
2023-07-06,8.17
2023-07-06,8.821
2023-07-06,0.072
2023-07-06,0.029
2023-07-06,0.339
2023-07-06,1.226
2023-07-06,2.12
2023-07-06,0.039
2023-07-06,0.015
2023-07-06,0.786
2023-07-06,5.402
2023-07-06,1.696
2023-07-07,0.026
2023-07-07,5.728
2023-07-07,0.731
2023-07-07,0.041
2023-07-07,0.805
2023-07-07,0.044
2023-07-07,0.09
2023-07-07,0.039
2023-07-07,0.013
2023-07-07,0.69
2023-07-07,0.01
2023-07-07,0.658
2023-07-07,0.052
2023-07-07,0.033
2023-07-07,0.07
2023-07-07,0.028
2023-07-07,0.101
2023-07-07,0.041
2023-07-07,0.041
2023-07-07,0.457
2023-07-07,0.111
2023-07-07,0.179
2023-07-07,0.033
2023-07-07,0.641
2023-07-07,0.14
2023-07-07,0.346
2023-07-07,0.305
2023-07-07,0.037
2023-07-07,0.642
2023-07-07,1.973
2023-07-07,8.526
2023-07-07,0.539
2023-07-07,0.593
2023-07-07,0.378
2023-07-07,1.186
2023-07-07,2.138
2023-07-07,0.272
2023-07-07,3.387
2023-07-07,1.916
2023-07-07,0.097
2023-07-07,4.982
2023-07-07,9.86
2023-07-07,0.011
2023-07-07,0.806
2023-07-07,11.509
2023-07-07,4.066
2023-07-07,7.173
2023-07-07,0.278
2023-07-07,0.013
2023-07-07,9.223
2023-07-07,0.116
2023-07-07,0.818
2023-07-07,0.055
2023-07-07,0.311
2023-07-07,0.135
2023-07-07,0.062
2023-07-07,3.59
2023-07-08,0.006
2023-07-08,9.708
2023-07-08,1.293
2023-07-08,0.015
2023-07-08,0.042
2023-07-08,0.023
2023-07-08,0.333
2023-07-08,0.085
2023-07-08,0.44
2023-07-08,0.011
2023-07-08,0.586
2023-07-08,0.686
2023-07-08,0.047
2023-07-08,0.277
2023-07-08,0.33
2023-07-08,7.705
2023-07-08,0.196
2023-07-08,0.033
2023-07-08,0.959
2023-07-08,0.357
2023-07-08,0.359
2023-07-08,0.134
2023-07-08,14.827
2023-07-08,3.582
2023-07-08,3.162
2023-07-08,2.021
2023-07-08,2.717
2023-07-08,0.909
2023-07-08,0.163
2023-07-08,2.823
2023-07-08,0.002
2023-07-08,0.687
2023-07-08,1.006
2023-07-08,2.242
2023-07-08,6.615
2023-07-08,2.463
2023-07-08,2.277
2023-07-08,0.073
2023-07-08,2.967
2023-07-08,0.052
2023-07-08,3.109
2023-07-08,1.645
2023-07-08,2.035
2023-07-08,0.227
2023-07-08,1.616
2023-07-08,2.326
2023-07-08,4.511
2023-07-08,0.046
2023-07-08,2.158
2023-07-08,0.039
2023-07-08,6.689
2023-07-08,2.28
2023-07-08,0.275
2023-07-09,0.086
2023-07-09,4.024
2023-07-09,0.049
2023-07-09,0.002
2023-07-09,0.013
2023-07-09,2.274
2023-07-09,1.084
2023-07-09,0.01
2023-07-09,0.013
2023-07-09,1.203
2023-07-09,2.026
2023-07-09,6.417
2023-07-09,1.153
2023-07-09,0.313
2023-07-09,1.036
2023-07-09,0.044
2023-07-09,0.064
2023-07-09,0.462
2023-07-09,0.046
2023-07-09,0.736
2023-07-09,1.326
2023-07-09,0.015
2023-07-09,0.597
2023-07-09,1.342
2023-07-09,0.001
2023-07-09,0.358
2023-07-09,9.695
2023-07-09,2.813
2023-07-09,2.292
2023-07-09,2.345
2023-07-09,0.044
2023-07-09,0.181
2023-07-09,0.002
2023-07-09,6.698
2023-07-09,21.53
2023-07-09,6.454
2023-07-09,0.976
2023-07-09,0.038
2023-07-09,0.023
2023-07-09,0.082
2023-07-09,0.812
2023-07-09,3.923
2023-07-09,4.761
2023-07-09,0.139
2023-07-09,12.966
2023-07-09,0.308
2023-07-09,0.223
2023-07-09,0.189
2023-07-09,0.281
2023-07-09,8.952
2023-07-09,0.047
2023-07-09,4.021
2023-07-09,0.422
2023-07-09,0.283
2023-07-09,0.388
2023-07-09,0.311
2023-07-09,0.218
2023-07-09,2.732
2023-07-10,0.01
2023-07-10,2.945
2023-07-10,0.151
2023-07-10,6.912
2023-07-10,0.446
2023-07-10,0.173
2023-07-10,0.021
2023-07-10,0.333
2023-07-10,9.5
2023-07-10,0.286
2023-07-10,0.088
2023-07-10,0.133
2023-07-10,0.521
2023-07-10,3.24
2023-07-10,13.857
2023-07-10,6.222
2023-07-10,2.431
2023-07-10,1.254
2023-07-10,0.196
2023-07-10,0.089
2023-07-10,2.592
2023-07-10,0.052
2023-07-10,4.813
2023-07-10,9.862
2023-07-10,6.683
2023-07-10,19.296
2023-07-10,8.58
2023-07-10,1.046
